"","acra","numa","acrb","numb","year","expab","impab","Population","source_trade","source_pop","source_gdp","GDP","tradeop","ln.tradeop","GDPpC","ln.GDPpC","PolitySC2"
"4276","SWD",835,"EST",710,2001,445,616,8895960,1,"2",4,319150.375484496,3324.45167388356,8.10906002938058,35.8758779810719,3.5800651471203,10
"4277","SWD",835,"EST",710,2002,522,637,8924958,1,"2",4,318573.00755814,3638.09855983634,8.19921645047479,35.6946226030576,3.57500005007482,10
"4278","SWD",835,"EST",710,2003,688,817,8958229,1,"2",4,321729.196996124,4677.84712749627,8.45059326757986,35.9143751511737,3.58113763738499,10
"4279","SWD",835,"EST",710,2004,708,921,8993531,1,"2",4,333669.361724806,4882.07844909512,8.49332631987237,37.1010409287305,3.61364502659797,10
"4280","SWD",390,"EST",366,2005,697,778,9029572,1,"2",4,322482.982073643,4573.88476909818,8.42811818167645,35.7140938766138,3.57554539733769,10
"4281","SWD",390,"EST",366,2006,1234,992,9080505,1,"2",4,344519.016472868,6461.18180293628,8.77356752167587,37.940512831926,3.63601948133502,10
"4282","SWD",390,"EST",366,2007,1423,1141,9148092,1,"2",4,375130.359786822,6834.95732378756,8.82980550536205,41.0064043722802,3.71372825870766,10
"4283","SWD",390,"EST",366,2008,1379,1256,9219637,1,"2",4,380885.992054264,6918.08061984228,8.84189364306354,41.312471635734,3.72116443103337,10
"4284","SWD",390,"EST",366,2009,796,922,9298515,1,"2",4,363135.961724806,4731.01036823763,8.46189406718183,39.0531135052002,3.66492260435445,10
"4285","SWD",390,"EST",366,2010,1246,1684,9378126,1,"2",4,380819.797771318,7693.92772420793,8.94818668948178,40.6072383513847,3.70394633523376,10
"4286","SWD",390,"EST",366,2011,1673,3042,9449213,1,"2",4,397503.421802326,11861.5331123985,9.38105593168462,42.067357546319,3.73927208475071,10
"4287","SWD",390,"EST",366,2012,1546,2248,9519374,1,"2",4,407224.382267442,9316.73093559589,9.13956708816639,42.7784833611372,3.75603525097199,10
"4288","SWD",390,"EST",366,2013,1279,2597,9600379,1,"2",4,412532.945736434,9395.61322328026,9.14799818095541,42.97048540859,3.76051349417621,10
"4289","SWD",390,"EST",366,2014,1218,2694,9696110,1,"2",4,419329.457364341,9329.18003087247,9.14090240475658,43.2471844238918,3.76693213123317,10
"4290","SWD",390,"EST",366,2015,1060,2159,9798871,1,"2",4,427081.419573643,7537.20450590788,8.92760663707067,43.5847578331875,3.77470749825188,10
"4291","SWD",375,"FIN",390,1951,34,21,7059044,3,"2",4,72370.2231589147,759.981075078735,6.63329353175815,10.2521280727128,2.32748530088505,10
"4292","SWD",375,"FIN",390,1952,43,22,7109050,3,"2",4,71995.7000968992,902.831695677885,6.80553615252148,10.1273306696252,2.31523777609566,10
"4293","SWD",375,"FIN",390,1953,20,13,7159057,3,"2",4,74287.6165697674,444.219393807149,6.09631857058638,10.3767320989018,2.33956600147402,10
"4294","SWD",375,"FIN",390,1954,30,16,7209064,3,"2",4,78710.2183139535,584.422213346158,6.3706236896712,10.9182299274848,2.39043386262535,10
"4295","SWD",375,"FIN",390,1955,38,12,7259071,3,"2",4,81566.2927325581,612.998314928219,6.41836218703883,11.2364643812629,2.41916423815502,10
"4296","SWD",375,"FIN",390,1956,47,16,7309077,3,"2",4,84386.4083333333,746.565723607346,6.61548365544446,11.5454260959808,2.44628934952954,10
"4297","SWD",375,"FIN",390,1957,44,25,7349083,3,"2",4,86234.7308139535,800.141652310176,6.68478877738142,11.7340804034944,2.4624974626614,10
"4298","SWD",375,"FIN",390,1958,59,25,7389088,3,"2",4,88647.4458333333,947.573832617005,6.85390485752703,11.9970753945999,2.48466290296748,10
"4299","SWD",375,"FIN",390,1959,73,22,7439095,3,"2",4,93656.6739341085,1014.34308960018,6.92199647958567,12.5897940453924,2.53288648933567,10
"4300","SWD",375,"FIN",390,1960,107,42,7480000,3,"2",4,97746.4647286822,1524.35180559812,7.32932455317464,13.0677091883265,2.57014423976657,10
"4301","SWD",375,"FIN",390,1961,126,49,7520000,3,"2",4,103217.220833333,1695.45351625554,7.43570554523914,13.7256942597518,2.61926956970476,10
"4302","SWD",375,"FIN",390,1962,133,57,7562000,3,"2",4,106955.850290698,1776.43391627101,7.48236321593497,14.1438574835622,2.64928042973891,10
"4303","SWD",375,"FIN",390,1963,138,57,7604000,3,"2",4,112231.41501938,1737.48143482222,7.46019189238746,14.7595232797712,2.69188852053225,10
"4304","SWD",375,"FIN",390,1964,172,75,7661000,3,"2",4,119897.203585271,2060.09808914628,7.63050887674044,15.6503333227087,2.75049221533499,10
"4305","SWD",375,"FIN",390,1965,200,98,7734000,3,"2",4,124740.612887597,2388.9573179228,7.77861228108115,16.1288612474265,2.78061029122128,10
"4306","SWD",375,"FIN",390,1966,231,129,7808000,3,"2",4,127141.715116279,2831.48610722104,7.94855697903327,16.2835188417366,2.79015348228823,10
"4307","SWD",380,"FIN",375,1967,232,133,7867931,1,"2",4,131488.977713178,2775.89807410464,7.92872960413152,16.712014596109,2.8161278976448,10
"4308","SWD",380,"FIN",375,1968,232,171,7912273,1,"2",4,136218.432073643,2958.4836197654,7.99243212543264,17.2160935389418,2.84584461722099,10
"4309","SWD",380,"FIN",375,1969,312,271,7968072,1,"2",4,143317.299515504,4067.89691105596,8.31088141541568,17.9864463468081,2.8896184935309,10
"4310","SWD",380,"FIN",375,1970,426,358,8042801,1,"2",4,153742.475193798,5099.43656762217,8.53688533567256,19.1155388767916,2.95050155805583,10
"4311","SWD",380,"FIN",375,1971,468,381,8098334,1,"2",4,154343.098934109,5500.73184912823,8.61263642584626,19.0586235309767,2.947519677936,10
"4312","SWD",380,"FIN",375,1972,550,478,8122300,1,"2",4,157453.776065891,6528.90026320995,8.78399379510272,19.3853681920012,2.96451856459747,10
"4313","SWD",380,"FIN",375,1973,807,604,8136312,1,"2",4,163296.496511628,8640.72426624001,9.06424168539592,20.0700878372938,2.99923053934545,10
"4314","SWD",380,"FIN",375,1974,1128,873,8159955,1,"2",4,165357.997189922,12101.0173925954,9.40104481008282,20.264572193097,3.00887414922813,10
"4315","SWD",380,"FIN",375,1975,1243,1005,8192437,1,"2",4,173108.875387597,12986.0470467886,9.47163075594718,21.1303273235543,3.05070932244761,10
"4316","SWD",380,"FIN",375,1976,1188,1097,8222286,1,"2",4,174416.833236434,13100.7997198443,9.48042855464229,21.212693554619,3.05459975507353,10
"4317","SWD",380,"FIN",375,1977,1140,1179,8251540,1,"2",4,167998.092344961,13803.7281711405,9.5326939919884,20.3596046731836,3.01355277465607,10
"4318","SWD",380,"FIN",375,1978,1247,1251,8275599,1,"2",4,167799.963662791,14886.7731879845,9.60822839218529,20.276473480988,3.00946127213209,10
"4319","SWD",380,"FIN",375,1979,1716,1841,8293678,1,"2",4,174302.446705426,20407.0571998991,9.92363606117998,21.0163026229649,3.04529845192578,10
"4320","SWD",380,"FIN",375,1980,1945,2281,8310531,1,"2",4,175093.371511628,24135.6937930649,10.0914470940276,21.0688548675924,3.04779587738767,10
"4321","SWD",380,"FIN",375,1981,1844,1911,8320503,1,"2",4,174510.325872093,21517.3513729624,9.9766149292365,20.9735307915991,3.04326120420742,10
"4322","SWD",380,"FIN",375,1982,1735,1581,8325263,1,"2",4,175088.799031008,18938.9613633294,9.84897652697501,21.0310231677976,3.04599864130321,10
"4323","SWD",380,"FIN",375,1983,1598,1536,8329033,1,"2",4,177544.04370155,17651.9579855251,9.7786019902328,21.3162853000523,3.05947134865967,10
"4324","SWD",380,"FIN",375,1984,1687,1668,8336605,1,"2",4,187359.738372093,17906.7286768784,9.79293182493096,22.4743451767348,3.11237444430408,10
"4325","SWD",380,"FIN",375,1985,1708,1853,8350386,1,"2",4,191204.548255814,18624.0339598811,9.83220817397672,22.8976897901263,3.13103602294398,10
"4326","SWD",380,"FIN",375,1986,2277,2185,8369829,1,"2",4,201071.690310078,22191.0901187484,10.0074461412972,24.0233928686091,3.17902805849227,10
"4327","SWD",380,"FIN",375,1987,2761,2811,8397804,1,"2",4,209186.425,26636.5276809908,10.1900387738539,24.9096579296207,3.21525559692852,10
"4328","SWD",380,"FIN",375,1988,3267,3112,8436489,1,"2",4,218082.96996124,29250.3353248249,10.2836463166909,25.8499679145247,3.25230935973605,10
"4329","SWD",380,"FIN",375,1989,3583,3250,8492964,1,"2",4,227721.778100775,30005.9136064542,10.3091497614338,26.8129922722827,3.28888655632511,10
"4330","SWD",380,"FIN",375,1990,3884,3656,8558835,1,"2",4,231815.013372093,32525.934754266,10.3897930425301,27.0848793523994,3.29897561469342,10
"4331","SWD",380,"FIN",375,1991,3145,3468,8617375,1,"2",4,230153.782073643,28732.962545382,10.2658002634473,26.708107988064,3.28496718927276,10
"4332","SWD",380,"FIN",375,1992,2897,3059,8668067,1,"2",4,228980.014534884,26011.0036768848,10.1662749458137,26.4165026106609,3.27398891374801,10
"4333","SWD",380,"FIN",375,1993,2280,2626,8718561,1,"2",4,222880.39001938,22011.8064203558,9.99933424386312,25.5638963837473,3.24118105857012,10
"4334","SWD",380,"FIN",375,1994,2921,3242,8780745,1,"2",4,237354.590600775,25965.3709852447,10.1645190440733,27.0312588055769,3.29699392988755,10
"4335","SWD",380,"FIN",375,1995,3956,3810,8826939,1,"2",4,253806.867732558,30598.0687968743,10.3286921747356,28.7536673508855,3.35876531913907,10
"4336","SWD",380,"FIN",375,1996,4304,3755,8840998,1,"2",4,259018.804554264,31113.5711319047,10.3453993737861,29.297462181788,3.37750089731569,10
"4337","SWD",380,"FIN",375,1997,4376,3438,8846062,1,"2",4,271182.231104651,28814.5722828887,10.268636520203,30.6557009327598,3.422818646155,10
"4338","SWD",380,"FIN",375,1998,4395,3367,8850974,1,"2",4,286336.634011628,27107.9529407501,10.2075824302633,32.3508614997206,3.47664065118647,10
"4339","SWD",380,"FIN",375,1999,4315,3188,8857874,1,"2",4,304690.679554264,24624.9737962981,10.11151640193,34.3977211184381,3.53799031562792,10
"4340","SWD",380,"FIN",375,2000,4410,3766,8872109,1,"2",4,321701.550387597,25414.8604200051,10.1430893378339,36.2598735416345,3.59071171777607,10
"4341","SWD",835,"FIN",710,2001,4249,3429,8895960,1,"2",4,319150.375484496,24057.6248370198,10.0882072663273,35.8758779810719,3.5800651471203,10
"4342","SWD",835,"FIN",710,2002,4692,3539,8924958,1,"2",4,318573.00755814,25837.0916704167,10.1595664001077,35.6946226030576,3.57500005007482,10
"4343","SWD",835,"FIN",710,2003,5825,4661,8958229,1,"2",4,321729.196996124,32592.627892974,10.3918414035294,35.9143751511737,3.58113763738499,10
"4344","SWD",835,"FIN",710,2004,7020,6429,8993531,1,"2",4,333669.361724806,40306.3677482383,10.6042647440939,37.1010409287305,3.61364502659797,10
"4345","SWD",390,"FIN",366,2005,7470,6471,9029572,1,"2",4,322482.982073643,43230.1881803375,10.6742943306556,35.7140938766138,3.57554539733769,10
"4346","SWD",390,"FIN",366,2006,9240,7480,9080505,1,"2",4,344519.016472868,48531.4284569158,10.7899668764791,37.940512831926,3.63601948133502,10
"4347","SWD",390,"FIN",366,2007,10524,9573,9148092,1,"2",4,375130.359786822,53573.3764961617,10.8888075164979,41.0064043722802,3.71372825870766,10
"4348","SWD",390,"FIN",366,2008,11641,9732,9219637,1,"2",4,380885.992054264,56113.9040181742,10.9351389042639,41.312471635734,3.72116443103337,10
"4349","SWD",390,"FIN",366,2009,8364,6216,9298515,1,"2",4,363135.961724806,40150.2509714229,10.6003839702003,39.0531135052002,3.66492260435445,10
"4350","SWD",390,"FIN",366,2010,9801,7906,9378126,1,"2",4,380819.797771318,46497.0574104266,10.7471443080769,40.6072383513847,3.70394633523376,10
"4351","SWD",390,"FIN",366,2011,11403,9385,9449213,1,"2",4,397503.421802326,52296.4051623628,10.8646829127454,42.067357546319,3.73927208475071,10
"4352","SWD",390,"FIN",366,2012,11146,8343,9519374,1,"2",4,407224.382267442,47858.1363215151,10.7759964204935,42.7784833611372,3.75603525097199,10
"4353","SWD",390,"FIN",366,2013,11835,8809,9600379,1,"2",4,412532.945736434,50042.06382389,10.8206192072134,42.97048540859,3.76051349417621,10
"4354","SWD",390,"FIN",366,2014,11546,8137,9696110,1,"2",4,419329.457364341,46939.2256001183,10.7566089716149,43.2471844238918,3.76693213123317,10
"4355","SWD",390,"FIN",366,2015,9348,6327,9798871,1,"2",4,427081.419573643,36702.603488694,10.510602971273,43.5847578331875,3.77470749825188,10
"4356","SWD",375,"GFR",390,1951,191,254,7059044,3,"2",4,72370.2231589147,6148.9377892734,8.72403462869192,10.2521280727128,2.32748530088505,10
"4357","SWD",375,"GFR",390,1952,186,307,7109050,3,"2",4,71995.7000968992,6847.63116875688,8.83165805666853,10.1273306696252,2.31523777609566,10
"4358","SWD",375,"GFR",390,1953,170,288,7159057,3,"2",4,74287.6165697674,6165.22673829316,8.72668019323409,10.3767320989018,2.33956600147402,10
"4359","SWD",375,"GFR",390,1954,195,361,7209064,3,"2",4,78710.2183139535,7063.88588305356,8.86275058743269,10.9182299274848,2.39043386262535,10
"4360","SWD",375,"GFR",390,1955,229,437,7259071,3,"2",4,81566.2927325581,8165.13755484388,9.00762885215107,11.2364643812629,2.41916423815502,10
"4361","SWD",375,"GFR",390,1956,266,486,7309077,3,"2",4,84386.4083333333,8911.38768496388,9.09508525300277,11.5454260959808,2.44628934952954,10
"4362","SWD",375,"GFR",390,1957,303,535,7349083,3,"2",4,86234.7308139535,9717.66238602794,9.18170037326625,11.7340804034944,2.4624974626614,10
"4363","SWD",375,"GFR",390,1958,297,552,7389088,3,"2",4,88647.4458333333,9577.26409395044,9.16714724499507,11.9970753945999,2.48466290296748,10
"4364","SWD",375,"GFR",390,1959,333,545,7439095,3,"2",4,93656.6739341085,9374.66560704164,9.14576618162025,12.5897940453924,2.53288648933567,10
"4365","SWD",375,"GFR",390,1960,390,620,7480000,3,"2",4,97746.4647286822,10332.8545211685,9.24308385706448,13.0677091883265,2.57014423976657,10
"4366","SWD",375,"GFR",390,1961,430,649,7520000,3,"2",4,103217.220833333,10453.6819659413,9.25470953657376,13.7256942597518,2.61926956970476,10
"4367","SWD",375,"GFR",390,1962,447,687,7562000,3,"2",4,106955.850290698,10602.5055844807,9.26884562806218,14.1438574835622,2.64928042973891,10
"4368","SWD",375,"GFR",390,1963,455,729,7604000,3,"2",4,112231.41501938,10549.6308657923,9.26384614926766,14.7595232797712,2.69188852053225,10
"4369","SWD",375,"GFR",390,1964,525,828,7661000,3,"2",4,119897.203585271,11284.6668607891,9.33120016828325,15.6503333227087,2.75049221533499,10
"4370","SWD",375,"GFR",390,1965,574,943,7734000,3,"2",4,124740.612887597,12161.2357425802,9.40600877392428,16.1288612474265,2.78061029122128,10
"4371","SWD",375,"GFR",390,1966,552,923,7808000,3,"2",4,127141.715116279,11601.2278004196,9.35886621635704,16.2835188417366,2.79015348228823,10
"4372","SWD",380,"GFR",260,1967,499,907,7867931,1,"2",4,131488.977713178,10692.9114854551,9.27733632291964,16.712014596109,2.8161278976448,10
"4373","SWD",380,"GFR",260,1968,575,958,7912273,1,"2",4,136218.432073643,11253.9835957825,9.32847744235777,17.2160935389418,2.84584461722099,10
"4374","SWD",380,"GFR",260,1969,666,1123,7968072,1,"2",4,143317.299515504,12482.7917219196,9.43210631257391,17.9864463468081,2.8896184935309,10
"4375","SWD",380,"GFR",260,1970,796,1326,8042801,1,"2",4,153742.475193798,13802.3015261406,9.53259063449608,19.1155388767916,2.95050155805583,10
"4376","SWD",380,"GFR",260,1971,835,1339,8098334,1,"2",4,154343.098934109,14085.5018139043,9.55290130721607,19.0586235309767,2.947519677936,10
"4377","SWD",380,"GFR",260,1972,940,1520,8122300,1,"2",4,157453.776065891,15623.6329255802,9.65653997801402,19.3853681920012,2.96451856459747,10
"4378","SWD",380,"GFR",260,1973,1236,2100,8136312,1,"2",4,163296.496511628,20429.0972021096,9.92471549702174,20.0700878372938,2.99923053934545,10
"4379","SWD",380,"GFR",260,1974,1562,2980,8159955,1,"2",4,165357.997189922,27467.6766602541,10.2207651981646,20.264572193097,3.00887414922813,10
"4380","SWD",380,"GFR",260,1975,1733,3456,8192437,1,"2",4,173108.875387597,29975.3550381611,10.3081308243013,21.1303273235543,3.05070932244761,10
"4381","SWD",380,"GFR",260,1976,1821,3613,8222286,1,"2",4,174416.833236434,31155.2497495115,10.3467380413003,21.212693554619,3.05459975507353,10
"4382","SWD",380,"GFR",260,1977,1934,3759,8251540,1,"2",4,167998.092344961,33887.2895551111,10.4307952836839,20.3596046731836,3.01355277465607,10
"4383","SWD",380,"GFR",260,1978,2391,3714,8275599,1,"2",4,167799.963662791,36382.6062100261,10.5018460880446,20.276473480988,3.00946127213209,10
"4384","SWD",380,"GFR",260,1979,3105,4944,8293678,1,"2",4,174302.446705426,46178.3535006994,10.7402664283253,21.0163026229649,3.04529845192578,10
"4385","SWD",380,"GFR",260,1980,3808,5601,8310531,1,"2",4,175093.371511628,53737.0428061873,10.8918578528584,21.0688548675924,3.04779587738767,10
"4386","SWD",380,"GFR",260,1981,3255,4662,8320503,1,"2",4,174510.325872093,45366.9429613165,10.7225389902097,20.9735307915991,3.04326120420742,10
"4387","SWD",380,"GFR",260,1982,2821,4778,8325263,1,"2",4,175088.799031008,43400.8345596924,10.6782339493896,21.0310231677976,3.04599864130321,10
"4388","SWD",380,"GFR",260,1983,3117,4471,8329033,1,"2",4,177544.04370155,42738.6908724201,10.6628598983717,21.3162853000523,3.05947134865967,10
"4389","SWD",380,"GFR",260,1984,3404,4611,8336605,1,"2",4,187359.738372093,42778.6677630941,10.6637948405688,22.4743451767348,3.11237444430408,10
"4390","SWD",380,"GFR",260,1985,3479,5070,8350386,1,"2",4,191204.548255814,44711.2795066058,10.7079810867252,22.8976897901263,3.13103602294398,10
"4391","SWD",380,"GFR",260,1986,4299,6587,8369829,1,"2",4,201071.690310078,54139.8940010522,10.8993266052989,24.0233928686091,3.17902805849227,10
"4392","SWD",380,"GFR",260,1987,5257,8860,8397804,1,"2",4,209186.425,67485.2586634147,11.1196644628384,24.9096579296207,3.21525559692852,10
"4393","SWD",380,"GFR",260,1988,6018,9614,8436489,1,"2",4,218082.96996124,71679.14121299,11.1799550667315,25.8499679145247,3.25230935973605,10
"4394","SWD",380,"GFR",260,1989,6533,9654,8492964,1,"2",4,227721.778100775,71082.3538047233,11.171594396587,26.8129922722827,3.28888655632511,10
"4395","SWD",380,"GFR",260,1990,8086,10600,8558835,1,"2",4,231815.013372093,80607.3762358375,11.297345440881,27.0848793523994,3.29897561469342,10
"4396","SWD",380,"GFR",260,1991,8360,9241,8617375,1,"2",4,230153.782073643,76474.9544474925,11.2447185733667,26.708107988064,3.28496718927276,10
"4397","SWD",380,"GFR",260,1992,8391,9173,8668067,1,"2",4,228980.014534884,76705.3842479525,11.2477271836914,26.4165026106609,3.27398891374801,10
"4398","SWD",380,"GFR",260,1993,7172,7579,8718561,1,"2",4,222880.39001938,66183.4807392314,11.1001861751247,25.5638963837473,3.24118105857012,10
"4399","SWD",380,"GFR",260,1994,8135,9501,8780745,1,"2",4,237354.590600775,74302.33371666,11.2158976395889,27.0312588055769,3.29699392988755,10
"4400","SWD",380,"GFR",260,1995,10221,12686,8826939,1,"2",4,253806.867732558,90253.6649407675,11.4103794841326,28.7536673508855,3.35876531913907,10
"4401","SWD",380,"GFR",260,1996,9884,12499,8840998,1,"2",4,259018.804554264,86414.5753375633,11.3669116366012,29.297462181788,3.37750089731569,10
"4402","SWD",380,"GFR",260,1997,9154,12069,8846062,1,"2",4,271182.231104651,78261.0273304002,11.2678050228237,30.6557009327598,3.422818646155,10
"4403","SWD",380,"GFR",260,1998,9260,12159,8850974,1,"2",4,286336.634011628,74803.5614581199,11.2226207759056,32.3508614997206,3.47664065118647,10
"4404","SWD",380,"GFR",260,1999,9026,10236,8857874,1,"2",4,304690.679554264,63218.212083739,11.0543477045051,34.3977211184381,3.53799031562792,10
"4405","SWD",380,"GFR",260,2000,9262,12013,8872109,1,"2",4,321701.550387597,66132.7244906565,11.0994189788319,36.2598735416345,3.59071171777607,10
"4406","SWD",835,"GFR",710,2001,8146,11240,8895960,1,"2",4,319150.375484496,60742.5260602325,11.0143993258192,35.8758779810719,3.5800651471203,10
"4407","SWD",835,"GFR",710,2002,8296,12346,8924958,1,"2",4,318573.00755814,64795.1945402431,11.0789867212609,35.6946226030576,3.57500005007482,10
"4408","SWD",835,"GFR",710,2003,10167,15579,8958229,1,"2",4,321729.196996124,80023.8220229362,11.2900796446165,35.9143751511737,3.58113763738499,10
"4409","SWD",835,"GFR",710,2004,12500,18787,8993531,1,"2",4,333669.361724806,93766.4754062854,11.4485626660596,37.1010409287305,3.61364502659797,10
"4410","SWD",390,"GFR",366,2005,13287,19554,9029572,1,"2",4,322482.982073643,101837.932001324,11.5311379266752,35.7140938766138,3.57554539733769,10
"4411","SWD",390,"GFR",366,2006,14671,22852,9080505,1,"2",4,344519.016472868,108914.162080673,11.5983153471202,37.940512831926,3.63601948133502,10
"4412","SWD",390,"GFR",366,2007,17615,28031,9148092,1,"2",4,375130.359786822,121680.367395323,11.7091529462853,41.0064043722802,3.71372825870766,10
"4413","SWD",390,"GFR",366,2008,19097,29882,9219637,1,"2",4,380885.992054264,128592.284887763,11.7644020958893,41.312471635734,3.72116443103337,10
"4414","SWD",390,"GFR",366,2009,13342,21644,9298515,1,"2",4,363135.961724806,96344.0795943898,11.4756812250878,39.0531135052002,3.66492260435445,10
"4415","SWD",390,"GFR",366,2010,15768,26806,9378126,1,"2",4,380819.797771318,111795.65833803,11.6244280047633,40.6072383513847,3.70394633523376,10
"4416","SWD",390,"GFR",366,2011,18483,32277,9449213,1,"2",4,397503.421802326,127697.013952354,11.7574156584454,42.067357546319,3.73927208475071,10
"4417","SWD",390,"GFR",366,2012,16914,28406,9519374,1,"2",4,407224.382267442,111289.996310281,11.6198946528134,42.7784833611372,3.75603525097199,10
"4418","SWD",390,"GFR",366,2013,16651,28043,9600379,1,"2",4,412532.945736434,108340.437926029,11.5930337513491,42.97048540859,3.76051349417621,10
"4419","SWD",390,"GFR",366,2014,16452,28070,9696110,1,"2",4,419329.457364341,106174.272324771,11.5728371016122,43.2471844238918,3.76693213123317,10
"4420","SWD",390,"GFR",366,2015,14371,24731,9798871,1,"2",4,427081.419573643,91556.3127027058,11.4247095013323,43.5847578331875,3.77470749825188,10
"4421","SWD",375,"LAT",390,1951,NA,NA,7059044,0,"2",4,72370.2231589147,NA,NA,10.2521280727128,2.32748530088505,10
"4422","SWD",375,"LAT",390,1952,NA,NA,7109050,0,"2",4,71995.7000968992,NA,NA,10.1273306696252,2.31523777609566,10
"4423","SWD",375,"LAT",390,1953,NA,NA,7159057,0,"2",4,74287.6165697674,NA,NA,10.3767320989018,2.33956600147402,10
"4424","SWD",375,"LAT",390,1954,NA,NA,7209064,0,"2",4,78710.2183139535,NA,NA,10.9182299274848,2.39043386262535,10
"4425","SWD",375,"LAT",390,1955,NA,NA,7259071,0,"2",4,81566.2927325581,NA,NA,11.2364643812629,2.41916423815502,10
"4426","SWD",375,"LAT",390,1956,NA,NA,7309077,0,"2",4,84386.4083333333,NA,NA,11.5454260959808,2.44628934952954,10
"4427","SWD",375,"LAT",390,1957,NA,NA,7349083,0,"2",4,86234.7308139535,NA,NA,11.7340804034944,2.4624974626614,10
"4428","SWD",375,"LAT",390,1958,NA,NA,7389088,0,"2",4,88647.4458333333,NA,NA,11.9970753945999,2.48466290296748,10
"4429","SWD",375,"LAT",390,1959,NA,NA,7439095,0,"2",4,93656.6739341085,NA,NA,12.5897940453924,2.53288648933567,10
"4430","SWD",375,"LAT",390,1960,NA,NA,7480000,0,"2",4,97746.4647286822,NA,NA,13.0677091883265,2.57014423976657,10
"4431","SWD",375,"LAT",390,1961,NA,NA,7520000,0,"2",4,103217.220833333,NA,NA,13.7256942597518,2.61926956970476,10
"4432","SWD",375,"LAT",390,1962,NA,NA,7562000,0,"2",4,106955.850290698,NA,NA,14.1438574835622,2.64928042973891,10
"4433","SWD",375,"LAT",390,1963,NA,NA,7604000,0,"2",4,112231.41501938,NA,NA,14.7595232797712,2.69188852053225,10
"4434","SWD",375,"LAT",390,1964,NA,NA,7661000,0,"2",4,119897.203585271,NA,NA,15.6503333227087,2.75049221533499,10
"4435","SWD",375,"LAT",390,1965,NA,NA,7734000,0,"2",4,124740.612887597,NA,NA,16.1288612474265,2.78061029122128,10
"4436","SWD",375,"LAT",390,1966,NA,NA,7808000,0,"2",4,127141.715116279,NA,NA,16.2835188417366,2.79015348228823,10
"4437","SWD",835,"LAT",710,1967,NA,NA,7867931,0,"2",4,131488.977713178,NA,NA,16.712014596109,2.8161278976448,10
"4438","SWD",835,"LAT",710,1968,NA,NA,7912273,0,"2",4,136218.432073643,NA,NA,17.2160935389418,2.84584461722099,10
"4439","SWD",835,"LAT",710,1969,NA,NA,7968072,0,"2",4,143317.299515504,NA,NA,17.9864463468081,2.8896184935309,10
"4440","SWD",835,"LAT",710,1970,NA,NA,8042801,0,"2",4,153742.475193798,NA,NA,19.1155388767916,2.95050155805583,10
"4441","SWD",835,"LAT",710,1971,NA,NA,8098334,0,"2",4,154343.098934109,NA,NA,19.0586235309767,2.947519677936,10
"4442","SWD",835,"LAT",710,1972,NA,NA,8122300,0,"2",4,157453.776065891,NA,NA,19.3853681920012,2.96451856459747,10
"4443","SWD",835,"LAT",710,1973,NA,NA,8136312,0,"2",4,163296.496511628,NA,NA,20.0700878372938,2.99923053934545,10
"4444","SWD",835,"LAT",710,1974,NA,NA,8159955,0,"2",4,165357.997189922,NA,NA,20.264572193097,3.00887414922813,10
"4445","SWD",835,"LAT",710,1975,NA,NA,8192437,0,"2",4,173108.875387597,NA,NA,21.1303273235543,3.05070932244761,10
"4446","SWD",835,"LAT",710,1976,NA,NA,8222286,0,"2",4,174416.833236434,NA,NA,21.212693554619,3.05459975507353,10
"4447","SWD",835,"LAT",710,1977,NA,NA,8251540,0,"2",4,167998.092344961,NA,NA,20.3596046731836,3.01355277465607,10
"4448","SWD",835,"LAT",710,1978,NA,NA,8275599,0,"2",4,167799.963662791,NA,NA,20.276473480988,3.00946127213209,10
"4449","SWD",835,"LAT",710,1979,NA,NA,8293678,0,"2",4,174302.446705426,NA,NA,21.0163026229649,3.04529845192578,10
"4450","SWD",835,"LAT",710,1980,NA,NA,8310531,0,"2",4,175093.371511628,NA,NA,21.0688548675924,3.04779587738767,10
"4451","SWD",835,"LAT",710,1981,NA,NA,8320503,0,"2",4,174510.325872093,NA,NA,20.9735307915991,3.04326120420742,10
"4452","SWD",835,"LAT",710,1982,NA,NA,8325263,0,"2",4,175088.799031008,NA,NA,21.0310231677976,3.04599864130321,10
"4453","SWD",835,"LAT",710,1983,NA,NA,8329033,0,"2",4,177544.04370155,NA,NA,21.3162853000523,3.05947134865967,10
"4454","SWD",835,"LAT",710,1984,NA,NA,8336605,0,"2",4,187359.738372093,NA,NA,22.4743451767348,3.11237444430408,10
"4455","SWD",835,"LAT",710,1985,NA,NA,8350386,0,"2",4,191204.548255814,NA,NA,22.8976897901263,3.13103602294398,10
"4456","SWD",835,"LAT",710,1986,NA,NA,8369829,0,"2",4,201071.690310078,NA,NA,24.0233928686091,3.17902805849227,10
"4457","SWD",835,"LAT",710,1987,NA,NA,8397804,0,"2",4,209186.425,NA,NA,24.9096579296207,3.21525559692852,10
"4458","SWD",835,"LAT",710,1988,NA,NA,8436489,0,"2",4,218082.96996124,NA,NA,25.8499679145247,3.25230935973605,10
"4459","SWD",835,"LAT",710,1989,NA,NA,8492964,0,"2",4,227721.778100775,NA,NA,26.8129922722827,3.28888655632511,10
"4460","SWD",835,"LAT",710,1990,NA,NA,8558835,0,"2",4,231815.013372093,NA,NA,27.0848793523994,3.29897561469342,10
